"Time","S","R1","R2","RB"
0.0114,999,0,0,0
0.0115,998,0,0,0
0.0116,998,0,0,0
0.0117,999,0,0,0
0.0118,999,0,0,0
0.0119,999,0,0,0
0.012,999,0,0,0
0.0121,999,0,0,0
0.0122,998,0,0,0
0.0123,998,0,0,0
0.0124,998,0,0,0
0.0125,998,0,0,0
0.0126,999,0,0,0
0.0127,999,0,0,0
0.0128,1000,0,0,0
0.0129,1000,0,0,0
0.013,1000,0,0,0
0.0131,1000,0,0,0
0.0132,1000,0,0,0
0.0133,1001,0,0,0
0.0134,1001,0,0,0
0.0135,1001,0,0,0
0.0136,1002,0,0,0
0.0137,1002,0,0,0
0.0138,1002,0,0,0
0.0139,1002,0,0,0
0.014,1002,0,0,0
0.0141,1003,0,0,0
0.0142,1003,0,0,0
0.0143,1003,0,0,0
0.0144,1003,0,0,0
0.0145,1003,0,0,0
0.0146,1003,0,0,0
0.0147,1003,0,0,0
0.0148,1003,0,0,0
0.0149,1003,0,0,0
0.015,1003,0,0,0
0.0151,1003,0,0,0
0.0152,1003,0,0,0
0.0153,1003,0,0,0
0.0154,1003,0,0,0
0.0155,1003,0,0,0
0.0156,1003,0,0,0
0.0157,1002,0,0,0
0.0158,1002,0,0,0
0.0159,1002,0,0,0
0.016,1002,0,0,0
0.0161,1002,0,0,0
0.0162,1003,0,0,0
0.0163,1003,0,0,0
0.0164,1003,0,0,0
0.0165,1003,0,0,0
0.0166,1004,0,0,0
0.0167,1004,0,0,0
0.0168,1004,0,0,0
0.0169,1004,0,0,0
0.017,1004,0,0,0
0.0171,1004,0,0,0
0.0172,1004,0,0,0
0.0173,1004,0,0,0
0.0174,1004,0,0,0
0.0175,1004,0,0,0
0.0176,1004,0,0,0
0.0176999999999999,1004,0,0,0
0.0177999999999999,1004,0,0,0
0.0178999999999999,1005,0,0,0
0.0179999999999999,1005,0,0,0
0.0180999999999999,1005,0,0,0
0.0181999999999999,1005,0,0,0
0.0182999999999999,1005,0,0,0
0.0183999999999999,1006,0,0,0
0.0184999999999999,1005,0,0,0
0.0185999999999999,1005,0,0,0
0.0186999999999999,1005,0,0,0
0.0187999999999999,1005,0,0,0
0.0188999999999999,1005,0,0,0
0.0189999999999999,1005,0,0,0
0.0190999999999999,1004,0,0,0
0.0191999999999999,1003,0,0,0
0.0192999999999999,1003,0,0,0
0.0193999999999999,1003,0,0,0
0.0194999999999999,1003,0,0,0
0.0195999999999999,1003,0,0,0
0.0196999999999999,1003,0,0,0
0.0197999999999999,1004,0,0,0
0.0198999999999999,1003,0,0,0
0.0199999999999999,1003,0,0,0
0.0200999999999999,1003,0,0,0
0.0201999999999999,1003,0,0,0
0.0202999999999999,1003,0,0,0
0.0203999999999999,1003,0,0,0
0.0204999999999999,1003,0,0,0
0.0205999999999999,1004,0,0,0
0.0206999999999999,1005,0,0,0
0.0207999999999999,1005,0,0,0
0.0208999999999999,1005,0,0,0
0.0209999999999999,1005,0,0,0
0.0210999999999999,1005,0,0,0
0.0211999999999999,1003,0,0,0
0.0212999999999999,1003,0,0,0
0.0213999999999999,1003,0,0,0
0.0214999999999999,1003,0,0,0
0.0215999999999999,1004,0,0,0
0.0216999999999999,1003,0,0,0
0.0217999999999999,1003,0,0,0
0.0218999999999999,1003,0,0,0
0.0219999999999999,1004,0,0,0
0.0220999999999999,1004,0,0,0
0.0221999999999999,1004,0,0,0
0.0222999999999999,1004,0,0,0
0.0223999999999999,1004,0,0,0
0.0224999999999999,1004,0,0,0
0.0225999999999999,1003,0,0,0
0.0226999999999999,1003,0,0,0
0.0227999999999999,1003,0,0,0
0.0228999999999999,1004,0,0,0
0.0229999999999999,1004,0,0,0
0.0230999999999999,1004,0,0,0
0.0231999999999999,1004,0,0,0
0.0232999999999999,1004,0,0,0
0.0233999999999999,1005,0,0,0
0.0234999999999999,1004,0,0,0
0.0235999999999999,1004,0,0,0
0.0236999999999999,1004,0,0,0
0.0237999999999999,1004,0,0,0
0.0238999999999999,1003,0,0,0
0.0239999999999999,1003,0,0,0
0.0240999999999999,1004,0,0,0
0.0241999999999999,1004,0,0,0
0.0242999999999999,1004,0,0,0
0.0243999999999999,1004,0,0,0
0.0244999999999999,1004,0,0,0
0.0245999999999999,1004,0,0,0
0.0246999999999999,1004,0,0,0
0.0247999999999999,1004,0,0,0
0.0248999999999999,1004,0,0,0
0.0249999999999999,1004,0,0,0
0.0250999999999999,1004,0,0,0
0.0251999999999999,1004,0,0,0
0.0252999999999999,1003,0,0,0
0.0253999999999999,1004,0,0,0
0.0254999999999999,1004,0,0,0
0.0255999999999999,1004,0,0,0
0.0256999999999999,1004,0,0,0
0.0257999999999999,1004,0,0,0
0.0258999999999999,1004,0,0,0
0.0259999999999999,1004,0,0,0
0.0260999999999999,1004,0,0,0
0.0261999999999999,1004,0,0,0
0.0262999999999999,1004,0,0,0
0.0263999999999999,1004,0,0,0
0.0264999999999999,1004,0,0,0
0.0265999999999999,1003,0,0,0
0.0266999999999999,1003,0,0,0
0.0267999999999999,1003,0,0,0
0.0268999999999999,1003,0,0,0
0.0269999999999999,1003,0,0,0
0.0270999999999999,1003,0,0,0
0.0271999999999999,1003,0,0,0
0.0272999999999999,1003,0,0,0
0.0273999999999999,1003,0,0,0
0.0274999999999999,1003,0,0,0
0.0275999999999999,1003,0,0,0
0.0276999999999999,1003,0,0,0
0.0277999999999999,1003,0,0,0
0.0278999999999999,1003,0,0,0
0.0279999999999999,1003,0,0,0
0.0280999999999999,1003,0,0,0
0.0281999999999999,1003,0,0,0
0.0282999999999999,1004,0,0,0
0.0283999999999999,1004,0,0,0
0.0284999999999999,1004,0,0,0
0.0285999999999999,1004,0,0,0
0.0286999999999999,1005,0,0,0
0.0287999999999999,1005,0,0,0
0.0288999999999999,1005,0,0,0
0.0289999999999999,1005,0,0,0
0.0290999999999999,1005,0,0,0
0.0291999999999999,1006,0,0,0
0.0292999999999999,1006,0,0,0
0.0293999999999999,1006,0,0,0
0.0294999999999999,1006,0,0,0
0.0295999999999999,1006,0,0,0
0.0296999999999999,1006,0,0,0
0.0297999999999999,1006,0,0,0
0.0298999999999999,1006,0,0,0
0.0299999999999999,1006,0,0,0
0.0300999999999999,1006,0,0,0
0.0301999999999999,1005,0,0,0
0.0302999999999999,1005,0,0,0
0.0303999999999999,1005,0,0,0
0.0304999999999999,1004,0,0,0
0.0305999999999999,1004,0,0,0
0.0306999999999999,1004,0,0,0
0.0307999999999999,1004,0,0,0
0.0308999999999999,1004,0,0,0
0.0309999999999999,1003,0,0,0
0.0310999999999999,1003,0,0,0
0.0311999999999999,1003,0,0,0
0.0312999999999999,1003,0,0,0
0.0313999999999999,1003,0,0,0
0.0314999999999999,1003,0,0,0
0.0315999999999999,1003,0,0,0
0.0316999999999999,1003,0,0,0
0.0317999999999999,1003,0,0,0
0.0318999999999999,1003,0,0,0
0.0319999999999999,1002,0,0,0
0.0320999999999999,1002,0,0,0
0.0321999999999999,1002,0,0,0
0.0322999999999999,1002,0,0,0
0.0323999999999999,1002,0,0,0
0.0324999999999999,1002,0,0,0
0.0325999999999999,1002,0,0,0
0.0326999999999999,1002,0,0,0
0.0327999999999999,1002,0,0,0
0.0328999999999999,1002,0,0,0
0.0329999999999999,1002,0,0,0
0.0330999999999999,1003,0,0,0
0.0331999999999999,1004,0,0,0
0.0332999999999999,1004,0,0,0
0.0333999999999999,1004,0,0,0
0.0334999999999999,1004,0,0,0
0.0335999999999999,1004,0,0,0
0.0336999999999999,1003,0,0,0
0.0337999999999999,1003,0,0,0
0.0338999999999999,1004,0,0,0
0.034,1004,0,0,0
0.0341,1003,0,0,0
0.0342,1005,0,0,0
0.0343,1005,0,0,0
0.0344,1005,0,0,0
0.0345,1005,0,0,0
0.0346,1005,0,0,0
0.0347,1004,0,0,0
0.0348,1004,0,0,0
0.0349,1005,0,0,0
0.035,1006,0,0,0
0.0351,1006,0,0,0
0.0352,1006,0,0,0
0.0353,1006,0,0,0
0.0354,1007,0,0,0
0.0355,1007,0,0,0
0.0356,1007,0,0,0
0.0357,1007,0,0,0
0.0358,1007,0,0,0
0.0359,1007,0,0,0
0.036,1007,0,0,0
0.0361,1007,0,0,0
0.0362,1007,0,0,0
0.0363,1007,0,0,0
0.0364,1007,0,0,0
0.0365,1007,0,0,0
0.0366,1008,0,0,0
0.0367,1008,0,0,0
0.0368,1007,0,0,0
0.0369,1007,0,0,0
0.037,1008,0,0,0
0.0371,1008,0,0,0
0.0372,1007,0,0,0
0.0373,1006,0,0,0
0.0374,1006,0,0,0
0.0375,1007,0,0,0
0.0376,1007,0,0,0
0.0377,1007,0,0,0
0.0378000000000001,1007,0,0,0
0.0379000000000001,1007,0,0,0
0.0380000000000001,1007,0,0,0
0.0381000000000001,1007,0,0,0
0.0382000000000001,1007,0,0,0
0.0383000000000001,1007,0,0,0
0.0384000000000001,1007,0,0,0
0.0385000000000001,1007,0,0,0
0.0386000000000001,1007,0,0,0
0.0387000000000001,1007,0,0,0
0.0388000000000001,1007,0,0,0
0.0389000000000001,1007,0,0,0
0.0390000000000001,1007,0,0,0
0.0391000000000001,1008,0,0,0
0.0392000000000001,1008,0,0,0
0.0393000000000001,1008,0,0,0
0.0394000000000001,1008,0,0,0
0.0395000000000001,1008,0,0,0
0.0396000000000001,1008,0,0,0
0.0397000000000001,1008,0,0,0
0.0398000000000001,1008,0,0,0
0.0399000000000001,1008,0,0,0
0.0400000000000001,1008,0,0,0
0.0401000000000001,1008,0,0,0
0.0402000000000001,1008,0,0,0
0.0403000000000001,1008,0,0,0
0.0404000000000001,1007,0,0,0
0.0405000000000001,1007,0,0,0
0.0406000000000001,1007,0,0,0
0.0407000000000001,1006,0,0,0
0.0408000000000001,1006,0,0,0
0.0409000000000001,1006,0,0,0
0.0410000000000001,1006,0,0,0
0.0411000000000002,1006,0,0,0
0.0412000000000002,1006,0,0,0
0.0413000000000002,1006,0,0,0
0.0414000000000002,1007,0,0,0
0.0415000000000002,1007,0,0,0
0.0416000000000002,1008,0,0,0
0.0417000000000002,1008,0,0,0
0.0418000000000002,1008,0,0,0
0.0419000000000002,1008,0,0,0
0.0420000000000002,1008,0,0,0
0.0421000000000002,1008,0,0,0
0.0422000000000002,1008,0,0,0
0.0423000000000002,1008,0,0,0
0.0424000000000002,1009,0,0,0
0.0425000000000002,1009,0,0,0
0.0426000000000002,1009,0,0,0
0.0427000000000002,1009,0,0,0
0.0428000000000002,1009,0,0,0
0.0429000000000002,1009,0,0,0
0.0430000000000002,1009,0,0,0
0.0431000000000002,1010,0,0,0
0.0432000000000002,1010,0,0,0
0.0433000000000002,1010,0,0,0
0.0434000000000002,1010,0,0,0
0.0435000000000002,1010,0,0,0
0.0436000000000002,1010,0,0,0
0.0437000000000002,1012,0,0,0
0.0438000000000002,1012,0,0,0
0.0439000000000002,1012,0,0,0
0.0440000000000002,1013,0,0,0
0.0441000000000002,1013,0,0,0
0.0442000000000002,1013,0,0,0
0.0443000000000002,1013,0,0,0
0.0444000000000002,1013,0,0,0
0.0445000000000002,1013,0,0,0
0.0446000000000003,1012,0,0,0
0.0447000000000003,1011,0,0,0
0.0448000000000003,1011,0,0,0
0.0449000000000003,1011,0,0,0
0.0450000000000003,1012,0,0,0
0.0451000000000003,1012,0,0,0
0.0452000000000003,1012,0,0,0
0.0453000000000003,1012,0,0,0
0.0454000000000003,1012,0,0,0
0.0455000000000003,1012,0,0,0
0.0456000000000003,1013,0,0,0
0.0457000000000003,1013,0,0,0
0.0458000000000003,1013,0,0,0
0.0459000000000003,1013,0,0,0
0.0460000000000003,1013,0,0,0
0.0461000000000003,1014,0,0,0
0.0462000000000003,1014,0,0,0
0.0463000000000003,1014,0,0,0
0.0464000000000003,1014,0,0,0
0.0465000000000003,1014,0,0,0
0.0466000000000003,1014,0,0,0
0.0467000000000003,1014,0,0,0
0.0468000000000003,1014,0,0,0
0.0469000000000003,1013,0,0,0
0.0470000000000003,1013,0,0,0
0.0471000000000003,1013,0,0,0
0.0472000000000003,1013,0,0,0
0.0473000000000003,1014,0,0,0
0.0474000000000003,1013,0,0,0
0.0475000000000003,1013,0,0,0
0.0476000000000003,1013,0,0,0
0.0477000000000003,1013,0,0,0
0.0478000000000003,1013,0,0,0
0.0479000000000003,1013,0,0,0
0.0480000000000003,1013,0,0,0
0.0481000000000004,1013,0,0,0
0.0482000000000004,1013,0,0,0
0.0483000000000004,1013,0,0,0
0.0484000000000004,1013,0,0,0
0.0485000000000004,1013,0,0,0
0.0486000000000004,1013,0,0,0
0.0487000000000004,1013,0,0,0
0.0488000000000004,1013,0,0,0
0.0489000000000004,1013,0,0,0
0.0490000000000004,1013,0,0,0
0.0491000000000004,1013,0,0,0
0.0492000000000004,1013,0,0,0
0.0493000000000004,1013,0,0,0
0.0494000000000004,1012,0,0,0
0.0495000000000004,1012,0,0,0
0.0496000000000004,1012,0,0,0
0.0497000000000004,1012,0,0,0
0.0498000000000004,1012,0,0,0
0.0499000000000004,1012,0,0,0
0.0500000000000004,1012,0,0,0
0.0501000000000004,1012,0,0,0
0.0502000000000004,1011,0,0,0
0.0503000000000004,1011,0,0,0
0.0504000000000004,1012,0,0,0
0.0505000000000004,1012,0,0,0
0.0506000000000004,1012,0,0,0
0.0507000000000004,1012,0,0,0
0.0508000000000004,1012,0,0,0
0.0509000000000004,1012,0,0,0
0.0510000000000004,1012,0,0,0
0.0511000000000004,1012,0,0,0
0.0512000000000004,1012,0,0,0
0.0513000000000004,1012,0,0,0
0.0514000000000004,1012,0,0,0
0.0515000000000004,1012,0,0,0
0.0516000000000005,1012,0,0,0
0.0517000000000005,1012,0,0,0
0.0518000000000005,1011,0,0,0
0.0519000000000005,1011,0,0,0
0.0520000000000005,1011,0,0,0
0.0521000000000005,1011,0,0,0
0.0522000000000005,1011,0,0,0
0.0523000000000005,1011,0,0,0
0.0524000000000005,1011,0,0,0
0.0525000000000005,1012,0,0,0
0.0526000000000005,1011,0,0,0
0.0527000000000005,1011,0,0,0
0.0528000000000005,1010,0,0,0
0.0529000000000005,1010,0,0,0
0.0530000000000005,1010,0,0,0
0.0531000000000005,1011,0,0,0
0.0532000000000005,1011,0,0,0
0.0533000000000005,1010,0,0,0
0.0534000000000005,1010,0,0,0
0.0535000000000005,1010,0,0,0
0.0536000000000005,1010,0,0,0
0.0537000000000005,1010,0,0,0
0.0538000000000005,1010,0,0,0
0.0539000000000005,1010,0,0,0
0.0540000000000005,1010,0,0,0
0.0541000000000005,1010,0,0,0
0.0542000000000005,1010,0,0,0
0.0543000000000005,1010,0,0,0
0.0544000000000005,1010,0,0,0
0.0545000000000005,1010,0,0,0
0.0546000000000005,1010,0,0,0
0.0547000000000005,1010,0,0,0
0.0548000000000005,1010,0,0,0
0.0549000000000005,1010,0,0,0
0.0550000000000005,1010,0,0,0
0.0551000000000006,1010,0,0,0
0.0552000000000006,1009,0,0,0
0.0553000000000006,1009,0,0,0
0.0554000000000006,1009,0,0,0
0.0555000000000006,1009,0,0,0
0.0556000000000006,1008,0,0,0
0.0557000000000006,1008,0,0,0
0.0558000000000006,1008,0,0,0
0.0559000000000006,1007,0,0,0
0.0560000000000006,1007,0,0,0
0.0561000000000006,1007,0,0,0
0.0562000000000006,1007,0,0,0
0.0563000000000006,1006,0,0,0
0.0564000000000006,1006,0,0,0
0.0565000000000006,1006,0,0,0
0.0566000000000006,1007,0,0,0
0.0567000000000006,1007,0,0,0
0.0568000000000006,1007,0,0,0
0.0569000000000006,1007,0,0,0
0.0570000000000006,1007,0,0,0
0.0571000000000006,1006,0,0,0
0.0572000000000006,1006,0,0,0
0.0573000000000006,1006,0,0,0
0.0574000000000006,1006,0,0,0
0.0575000000000006,1006,0,0,0
0.0576000000000006,1006,0,0,0
0.0577000000000006,1006,0,0,0
0.0578000000000006,1006,0,0,0
0.0579000000000006,1006,0,0,0
0.0580000000000006,1008,0,0,0
0.0581000000000006,1008,0,0,0
0.0582000000000006,1008,0,0,0
0.0583000000000006,1009,0,0,0
0.0584000000000006,1009,0,0,0
0.0585000000000006,1009,0,0,0
0.0586000000000007,1008,0,0,0
0.0587000000000007,1008,0,0,0
0.0588000000000007,1008,0,0,0
0.0589000000000007,1008,0,0,0
0.0590000000000007,1008,0,0,0
0.0591000000000007,1008,0,0,0
0.0592000000000007,1008,0,0,0
0.0593000000000007,1007,0,0,0
0.0594000000000007,1006,0,0,0
0.0595000000000007,1006,0,0,0
0.0596000000000007,1006,0,0,0
0.0597000000000007,1005,0,0,0
0.0598000000000007,1005,0,0,0
0.0599000000000007,1004,0,0,0
0.0600000000000007,1004,0,0,0
0.0601000000000007,1004,0,0,0
0.0602000000000007,1004,0,0,0
0.0603000000000007,1003,0,0,0
0.0604000000000007,1003,0,0,0
0.0605000000000007,1002,0,0,0
0.0606000000000007,1002,0,0,0
0.0607000000000007,1002,0,0,0
0.0608000000000007,1002,0,0,0
0.0609000000000007,1002,0,0,0
0.0610000000000007,1002,0,0,0
0.0611000000000007,1002,0,0,0
0.0612000000000007,1001,0,0,0
0.0613000000000007,1001,0,0,0
0.0614000000000007,1001,0,0,0
0.0615000000000007,1001,0,0,0
0.0616000000000007,1001,0,0,0
0.0617000000000007,1001,0,0,0
0.0618000000000007,1001,0,0,0
0.0619000000000007,1002,0,0,0
0.0620000000000007,1004,0,0,0
0.0621000000000008,1004,0,0,0
0.0622000000000008,1004,0,0,0
0.0623000000000008,1004,0,0,0
0.0624000000000008,1004,0,0,0
0.0625000000000008,1004,0,0,0
0.0626000000000008,1004,0,0,0
0.0627000000000008,1004,0,0,0
0.0628000000000008,1005,0,0,0
0.0629000000000008,1005,0,0,0
0.0630000000000008,1005,0,0,0
0.0631000000000008,1005,0,0,0
0.0632000000000008,1005,0,0,0
0.0633000000000008,1006,0,0,0
0.0634000000000008,1006,0,0,0
0.0635000000000008,1006,0,0,0
0.0636000000000008,1005,0,0,0
0.0637000000000008,1005,0,0,0
0.0638000000000008,1004,0,0,0
0.0639000000000008,1004,0,0,0
0.0640000000000008,1004,0,0,0
0.0641000000000008,1004,0,0,0
0.0642000000000008,1004,0,0,0
0.0643000000000008,1004,0,0,0
0.0644000000000008,1004,0,0,0
0.0645000000000008,1004,0,0,0
0.0646000000000008,1004,0,0,0
0.0647000000000008,1005,0,0,0
0.0648000000000008,1005,0,0,0
0.0649000000000008,1006,0,0,0
0.0650000000000008,1006,0,0,0
0.0651000000000008,1007,0,0,0
0.0652000000000008,1006,0,0,0
0.0653000000000008,1006,0,0,0
0.0654000000000008,1006,0,0,0
0.0655000000000008,1006,0,0,0
0.0656000000000009,1006,0,0,0
0.0657000000000009,1005,0,0,0
0.0658000000000009,1005,0,0,0
0.0659000000000009,1005,0,0,0
0.0660000000000009,1005,0,0,0
0.0661000000000009,1005,0,0,0
0.0662000000000009,1005,0,0,0
0.0663000000000009,1005,0,0,0
0.0664000000000009,1005,0,0,0
0.0665000000000009,1005,0,0,0
0.0666000000000009,1005,0,0,0
0.0667000000000009,1005,0,0,0
0.0668000000000009,1006,0,0,0
0.0669000000000009,1006,0,0,0
0.0670000000000009,1006,0,0,0
0.0671000000000009,1006,0,0,0
0.0672000000000009,1007,0,0,0
0.0673000000000009,1007,0,0,0
0.0674000000000009,1007,0,0,0
0.0675000000000009,1007,0,0,0
0.0676000000000009,1007,0,0,0
0.0677000000000009,1007,0,0,0
0.0678000000000009,1008,0,0,0
0.0679000000000009,1008,0,0,0
0.0680000000000009,1008,0,0,0
0.0681000000000009,1008,0,0,0
0.0682000000000009,1008,0,0,0
0.0683000000000009,1009,0,0,0
0.0684000000000009,1009,0,0,0
0.0685000000000009,1009,0,0,0
0.0686000000000009,1008,0,0,0
0.0687000000000009,1008,0,0,0
0.0688000000000009,1008,0,0,0
0.068900000000001,1008,0,0,0
0.069000000000001,1008,0,0,0
0.069100000000001,1008,0,0,0
0.069200000000001,1008,0,0,0
0.069300000000001,1008,0,0,0
0.069400000000001,1008,0,0,0
0.069500000000001,1008,0,0,0
0.069600000000001,1008,0,0,0
0.069700000000001,1008,0,0,0
0.069800000000001,1009,0,0,0
0.069900000000001,1009,0,0,0
0.070000000000001,1009,0,0,0
0.070100000000001,1009,0,0,0
0.070200000000001,1009,0,0,0
0.070300000000001,1009,0,0,0
0.070400000000001,1009,0,0,0
0.070500000000001,1008,0,0,0
0.070600000000001,1008,0,0,0
0.070700000000001,1008,0,0,0
0.070800000000001,1008,0,0,0
0.070900000000001,1007,0,0,0
0.071000000000001,1008,0,0,0
0.071100000000001,1008,0,0,0
0.071200000000001,1008,0,0,0
0.071300000000001,1010,0,0,0
0.071400000000001,1010,0,0,0
0.071500000000001,1010,0,0,0
0.071600000000001,1010,0,0,0
0.071700000000001,1010,0,0,0
0.071800000000001,1010,0,0,0
0.071900000000001,1010,0,0,0
0.072000000000001,1010,0,0,0
0.072100000000001,1011,0,0,0
0.072200000000001,1010,0,0,0
0.072300000000001,1010,0,0,0
0.072400000000001,1010,0,0,0
0.072500000000001,1009,0,0,0
0.072600000000001,1008,0,0,0
0.072700000000001,1008,0,0,0
0.0728000000000011,1008,0,0,0
0.0729000000000011,1008,0,0,0
0.0730000000000011,1008,0,0,0
0.0731000000000011,1007,0,0,0
0.0732000000000011,1007,0,0,0
0.0733000000000011,1007,0,0,0
0.0734000000000011,1007,0,0,0
0.0735000000000011,1006,0,0,0
0.0736000000000011,1006,0,0,0
0.0737000000000011,1006,0,0,0
0.0738000000000011,1006,0,0,0
0.0739000000000011,1006,0,0,0
0.0740000000000011,1006,0,0,0
0.0741000000000011,1006,0,0,0
0.0742000000000011,1006,0,0,0
0.0743000000000011,1006,0,0,0
0.0744000000000011,1006,0,0,0
0.0745000000000011,1006,0,0,0
0.0746000000000011,1006,0,0,0
0.0747000000000011,1006,0,0,0
0.0748000000000011,1006,0,0,0
0.0749000000000011,1006,0,0,0
0.0750000000000011,1005,0,0,0
0.0751000000000011,1005,0,0,0
0.0752000000000011,1005,0,0,0
0.0753000000000011,1006,0,0,0
0.0754000000000011,1006,0,0,0
0.0755000000000011,1005,0,0,0
0.0756000000000011,1005,0,0,0
0.0757000000000011,1005,0,0,0
0.0758000000000011,1005,0,0,0
0.0759000000000011,1004,0,0,0
0.0760000000000011,1004,0,0,0
0.0761000000000012,1004,0,0,0
0.0762000000000012,1004,0,0,0
0.0763000000000012,1004,0,0,0
0.0764000000000012,1004,0,0,0
0.0765000000000012,1004,0,0,0
0.0766000000000012,1004,0,0,0
0.0767000000000012,1004,0,0,0
0.0768000000000012,1003,0,0,0
0.0769000000000012,1003,0,0,0
0.0770000000000012,1003,0,0,0
0.0771000000000012,1003,0,0,0
0.0772000000000012,1003,0,0,0
0.0773000000000012,1003,0,0,0
0.0774000000000012,1003,0,0,0
0.0775000000000012,1003,0,0,0
0.0776000000000012,1003,0,0,0
0.0777000000000012,1003,0,0,0
0.0778000000000012,1003,0,0,0
0.0779000000000012,1003,0,0,0
0.0780000000000012,1003,0,0,0
0.0781000000000012,1003,0,0,0
0.0782000000000012,1003,0,0,0
0.0783000000000012,1003,0,0,0
0.0784000000000012,1002,0,0,0
0.0785000000000012,1002,0,0,0
0.0786000000000012,1002,0,0,0
0.0787000000000012,1002,0,0,0
0.0788000000000012,1003,0,0,0
0.0789000000000012,1003,0,0,0
0.0790000000000012,1003,0,0,0
0.0791000000000012,1003,0,0,0
0.0792000000000012,1003,0,0,0
0.0793000000000012,1003,0,0,0
0.0794000000000012,1003,0,0,0
0.0795000000000013,1003,0,0,0
0.0796000000000013,1003,0,0,0
0.0797000000000013,1003,0,0,0
0.0798000000000013,1003,0,0,0
0.0799000000000013,1003,0,0,0
0.0800000000000013,1003,0,0,0
0.0801000000000013,1004,0,0,0
0.0802000000000013,1005,0,0,0
0.0803000000000013,1005,0,0,0
0.0804000000000013,1005,0,0,0
0.0805000000000013,1005,0,0,0
0.0806000000000013,1006,0,0,0
0.0807000000000013,1006,0,0,0
0.0808000000000013,1006,0,0,0
0.0809000000000013,1005,0,0,0
0.0810000000000013,1005,0,0,0
0.0811000000000013,1004,0,0,0
0.0812000000000013,1005,0,0,0
0.0813000000000013,1005,0,0,0
0.0814000000000013,1005,0,0,0
0.0815000000000013,1005,0,0,0
0.0816000000000013,1005,0,0,0
0.0817000000000013,1005,0,0,0
0.0818000000000013,1005,0,0,0
0.0819000000000013,1004,0,0,0
0.0820000000000013,1004,0,0,0
0.0821000000000013,1004,0,0,0
0.0822000000000013,1004,0,0,0
0.0823000000000013,1004,0,0,0
0.0824000000000013,1004,0,0,0
0.0825000000000013,1004,0,0,0
0.0826000000000013,1004,0,0,0
0.0827000000000013,1004,0,0,0
0.0828000000000013,1004,0,0,0
0.0829000000000013,1004,0,0,0
